test,algorithm,alpha,uids,objective_value,largely_recommended,reliability,importance,engaging,pedagogy,layman_friendly,entertaining_relaxing,better_habits,diversity_inclusion,backfire_risk
1,rg_l=1/10*m_t=0.01,0.5,"['yt:G-dvPRtFGGY', 'yt:Ugs9HASX4rA', 'yt:iW0LiIMYqrU', 'yt:OvPLNb5vcEU', 'yt:eGP62pRhwR0', 'yt:yBQMvPuZ_Lc', 'yt:AAOVdK-hyAU', 'yt:qNN9nTOGfPU', 'yt:yqOL7AUfIGU', 'yt:BSRdTGJAovs']",1236.2149671286977,0.8874219730487081,0.2336890896278606,0.8570493158107959,0.81396075712119,0.2924579776818568,0.137660565572994,0.2556457283510961,0.7635778780623907,0.31445229478938247,0.44294931685698724
1,rg_l=1/10*m_t=0.1,0.5,"['yt:EvRej1Gkrhc', 'yt:K15Z-GcGIhU', 'yt:Z4SOI2A7WhM', 'yt:rDhtMq3bAY8', 'yt:XvM8hqoHXkI', 'yt:hP_mZQy2djg', 'yt:cxKp-3t0-2Y', 'yt:qbGEvj_jkNY', 'yt:2jJhMyUmQaA', 'yt:uLvF94VxzC8']",1328.0650877077258,0.7714067635899913,0.42183518291309835,0.5498990113080509,0.619051706296932,0.722944917407396,0.4321564220680614,0.308927530910922,0.6237435331764876,0.5685030096261252,0.3247500720880804
1,rg_l=1/10*m_t=1,0.5,"['yt:Fp6aJZQldFs', 'yt:fYioC7v1F3U', 'yt:5tlfICUGwl0', 'yt:MCxxzgBbTwc', 'yt:UT7QAirORp0', 'yt:deyO6sEvgNw', 'yt:WHUJL-EjsGY', 'yt:NeFUdJfShzc', 'yt:w2KRtsNBCvg', 'yt:ecYQmbzNNuw']",1422.394784784938,0.9443954373324096,0.7091856813614742,0.9060992773186607,0.895563850854232,0.6387341586002003,0.6463260817912967,0.4882431050592348,0.8798145464618662,0.44799498256663756,0.34911445208827396
1,rg_l=1/10*m_t=10,0.5,"['yt:ajst4ZNjrhM', 'yt:HRNEi-xSNVA', 'yt:APfODJAuvCA', 'yt:EpXajdbn2KY', 'yt:yS7GKZaMKAk', 'yt:_k3JtesS-yg', 'yt:AwbZaTjXo-s', 'yt:hsXPSiUm_MY', 'yt:hamaJ40-GeM', 'yt:80RfjcExcaI']",1379.396260126039,0.6226879067381913,0.19217690367656182,0.5285788574050114,0.2557975015909166,0.5060769167997992,0.8391861490694099,0.08893893507423128,0.6781753085838376,0.7795233285340902,0.4104676531353504
1,rg_l=1/10*m_t=100,0.5,"['yt:WPPPFqsECz0', 'yt:WHUJL-EjsGY', 'yt:F1Hq8eVOMHs', 'yt:2tSprtSObq8', 'yt:url1TFdHlSI', 'yt:dGJzpQwA090', 'yt:SdPuR4Vdl38', 'yt:JUwShS6mfzE', 'yt:-UDLorjyWg0', 'yt:80RfjcExcaI']",1834.4996134249902,0.9443954373324096,0.710735204097933,0.9060992773186607,0.895563850854232,1.0,0.8309265456052275,0.44213457666596695,1.0,1.0,0.8551678820836595
1,r_75,0.5,"['yt:zGhrYMRAoCs', 'yt:-ND0YsCZga4', 'yt:skdY4x74nlg', 'yt:dlUeyVpNT4g', 'yt:T1PvQsTokbw', 'yt:EYGvfGyqDDY', 'yt:PFjX5tgu0iQ', 'yt:QPKKQnijnsM', 'yt:RilwnjDwTOc', 'yt:PaHAL9hdnko']",129.37608031698392,0.6953152221006935,0.5908280467136464,0.7096081813705188,0.5994935469071302,0.5905742623215836,0.26218352502119924,0.30330266574343495,0.8165302733459563,0.5741065110790194,0.837057372988784
1,r_agg_75,0.5,"['yt:O_v-tIndr1M', 'yt:XAgXwUwQoPA', 'yt:HPXQaMfk1HE', 'yt:LMJK2YZEa4M', 'yt:cXvlEGXNJLw', 'yt:isQCzhdVnzY', 'yt:meNQnNqHjes', 'yt:_jGbRsxHi7Q', 'yt:gW3oWM0Uefk', 'yt:eX9EupgU1SE']",255.8925090407915,0.6757093162628128,0.3834156515712657,0.6915689042809431,0.6498247734554926,0.36704574946122054,0.6707923656703625,0.6114615979394444,0.5337257413327688,0.4983379773669183,0.3067467484240171
2,rg_l=1/10*m_t=0.01,0.5,"['yt:okhGBi9KWS0', 'yt:2eU3UbaU9Vo', 'yt:zuA8KvSvAh4', 'yt:EcT8IG59kSA', 'yt:ybVW5W4TiDs', 'yt:eUn5WUC4jZU', 'yt:CpcUkn4c7x4', 'yt:F7YlkbhYq3s', 'yt:v_TGhhUfwgI', 'yt:QR5PYfcZeu4']",1211.3096887284416,0.8647756691726115,0.5098223460766247,0.7748817546887629,0.16878368460524892,0.30986184637266206,0.0986046460339125,0.039822574330070415,0.8352268726486456,0.0739671256405205,0.3620669378056349
2,rg_l=1/10*m_t=0.1,0.5,"['yt:dMEWI8z5YTk', 'yt:Us2Z-WC9rao', 'yt:UX7YQ6m2r_o', 'yt:ciyR6MZ6TXg', 'yt:url1TFdHlSI', 'yt:8r8MkMfvaPU', 'yt:WfwQT1jSQlY', 'yt:VIRV3foBoJw', 'yt:_FzkLhv2W5Y', 'yt:r_qZ_mvQfoE']",1226.5103179849084,0.7982293997001919,0.710735204097933,0.3307918868248684,0.6382282177096855,1.0,0.26061415613595257,0.3699176888655868,0.8187366586314262,1.0,0.1325042880502303
2,rg_l=1/10*m_t=1,0.5,"['yt:bVG2OQp6jEQ', 'yt:BFFa7fHv_1I', 'yt:E-JxVC2APlo', 'yt:Y3PcXmcZUQ4', 'yt:WTg_VuCXaeQ', 'yt:UzMi5TNKbA0', 'yt:6-hQiPcHhFc', 'yt:TeuSuquvsGI', 'yt:NPJOimVFdoA', 'yt:cpqlyQYR4S0']",1263.9767000101397,0.7415927340215078,0.4227652457304684,0.6913567410596991,0.50790394439961,0.43862697466017614,0.22070238480020424,0.04709494164708269,0.4802700953566678,0.4614137214525015,0.3090346072141274
